Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-11-30 00:00:00-05:00,188.70703160550096,189.1841778871875,187.06688486941184,188.81637573242188,48794400,0.0,0.0
2023-12-01 00:00:00-05:00,189.19410585978827,190.41676093068807,188.1006646303825,190.0986785888672,45679300,0.0,0.0
2023-12-04 00:00:00-05:00,188.84617430866663,188.91576382150808,186.33127483914026,188.29945373535156,43389500,0.0,0.0
2023-12-05 00:00:00-05:00,189.07480648679842,193.23978723319652,189.04497157673757,192.26564025878906,66628400,0.0,0.0
2023-12-06 00:00:00-05:00,193.28950362567244,193.5976510937421,190.9634725753497,191.17222595214844,41089700,0.0,0.0
2023-12-07 00:00:00-05:00,192.4744006383907,193.8362194805571,192.43463086867496,193.11058044433594,47477700,0.0,0.0
2023-12-08 00:00:00-05:00,193.04099429291227,194.8203199094653,192.5141585929263,194.5419921875,53377300,0.0,0.0
2023-12-11 00:00:00-05:00,191.9575100014726,192.33524699521988,190.27759358324766,192.02708435058594,60943700,0.0,0.0
2023-12-12 00:00:00-05:00,191.92769665062553,193.5579084922386,190.5758125501861,193.5479736328125,52696900,0.0,0.0
2023-12-13 00:00:00-05:00,193.925682544677,196.8183190559037,193.68712459255818,196.778564453125,70404200,0.0,0.0
2023-12-14 00:00:00-05:00,196.83822935503815,198.42867152282497,194.98932914878858,196.9276885986328,66831600,0.0,0.0
2023-12-15 00:00:00-05:00,196.3511298862745,197.2159328291742,195.82429416614897,196.39089965820312,128256700,0.0,0.0
2023-12-18 00:00:00-05:00,194.9197048287757,195.45649052996882,193.2298536912898,194.7209014892578,55751900,0.0,0.0
2023-12-19 00:00:00-05:00,194.98931995291727,195.77459855586707,194.72092706706565,195.76466369628906,40714100,0.0,0.0
2023-12-20 00:00:00-05:00,195.72488988877126,196.50023361616374,193.66725158691406,193.66725158691406,52242800,0.0,0.0
2023-12-21 00:00:00-05:00,194.9296507492267,195.90379770975298,192.34516188676014,193.5181121826172,46482500,0.0,0.0
2023-12-22 00:00:00-05:00,194.01515250091973,194.24379077463595,191.8183503425399,192.44459533691406,37122800,0.0,0.0
2023-12-26 00:00:00-05:00,192.45452839560733,192.73285613100865,191.67918468017166,191.8978729248047,28919300,0.0,0.0
2023-12-27 00:00:00-05:00,191.34121910492223,192.34518593287333,189.94956524818429,191.9972686767578,48087700,0.0,0.0
2023-12-28 00:00:00-05:00,192.98136861854135,193.4982694967864,192.01715638138543,192.42471313476562,34049900,0.0,0.0
2023-12-29 00:00:00-05:00,192.7427697089948,193.23978563415233,190.58572241393787,191.38095092773438,42628800,0.0,0.0
